Product_ID,Product_Name,SKU_Code,Batch_Number,Manufacture_Date,Expiry_Date,Quantity_Available,Unit_Weight (kg),Unit_Volume (L),Fragile_Flag,Temp_Sensitive_Flag
ANT-5626-B36-295,VeeOxy-4000,SKU-5626,B36,2023-06-03,2024-07-27,113,2.8,1.4,1,1
TOP-5627-B15-854,VeeTherm Gel,SKU-5627,B15,2023-02-25,2024-10-17,132,1.8,1.0,1,0
DEW-5628-B96-795,VeeWormex Plus,SKU-5628,B96,2023-07-20,2025-07-09,166,0.6,0.25,0,0
VIT-5629-B24-285,VeeVit-L Oral,SKU-5629,B24,2025-02-14,2026-02-09,89,0.5,0.3,0,0
ANT-5630-B81-295,VeeOxy-4000,SKU-5630,B81,2023-05-03,2024-06-26,92,2.8,1.4,1,1
ANT-5631-B22-789,VeeCef Injection 1gm,SKU-5631,B22,2023-10-25,2024-12-18,50,3.0,1.5,1,1
VIT-5632-B90-285,VeeVit-L Oral,SKU-5632,B90,2025-04-25,2026-04-20,64,0.5,0.3,0,0
ANT-5633-B24-295,VeeOxy-4000,SKU-5633,B24,2024-03-07,2025-05-01,159,2.8,1.4,1,1
DIG-5634-B57-185,VeeLac Bolus,SKU-5634,B57,2024-01-15,2025-05-09,112,1.2,0.7,0,0
SUP-5635-B55-434,VeeCal-D Pet,SKU-5635,B55,2024-05-28,2025-11-19,81,2.5,1.2,0,0
DIG-5636-B26-185,VeeLac Bolus,SKU-5636,B26,2025-01-31,2026-05-26,58,1.2,0.7,0,0
TOP-5637-B31-854,VeeTherm Gel,SKU-5637,B31,2024-10-29,2026-06-21,96,1.8,1.0,1,0
ANT-5638-B33-789,VeeCef Injection 1gm,SKU-5638,B33,2024-05-21,2025-07-15,140,3.0,1.5,1,1
DIG-5639-B56-185,VeeLac Bolus,SKU-5639,B56,2024-02-26,2025-06-20,53,1.2,0.7,0,0
DIG-5640-B85-185,VeeLac Bolus,SKU-5640,B85,2022-11-06,2024-02-29,128,1.2,0.7,0,0
DEW-5641-B18-795,VeeWormex Plus,SKU-5641,B18,2024-09-21,2026-09-11,144,0.6,0.25,0,0
ANT-5642-B13-789,VeeCef Injection 1gm,SKU-5642,B13,2024-01-28,2025-03-23,113,3.0,1.5,1,1
SUP-5643-B19-434,VeeCal-D Pet,SKU-5643,B19,2025-06-14,2026-12-06,156,2.5,1.2,0,0
VIT-5644-B78-285,VeeVit-L Oral,SKU-5644,B78,2025-03-21,2026-03-16,79,0.5,0.3,0,0
ANT-5645-B61-295,VeeOxy-4000,SKU-5645,B61,2023-01-01,2024-02-25,61,2.8,1.4,1,1
VIT-5646-B49-285,VeeVit-L Oral,SKU-5646,B49,2024-05-15,2025-05-10,165,0.5,0.3,0,0
DIG-5647-B90-185,VeeLac Bolus,SKU-5647,B90,2022-10-29,2024-02-21,187,1.2,0.7,0,0
IMM-5648-B45-384,VeeMune-L,SKU-5648,B45,2024-01-04,2024-10-30,73,1.0,0.6,0,1
DEW-5649-B46-795,VeeWormex Plus,SKU-5649,B46,2022-07-07,2024-06-26,155,0.6,0.25,0,0
ANT-5650-B97-789,VeeCef Injection 1gm,SKU-5650,B97,2025-06-12,2026-08-06,178,3.0,1.5,1,1
ANT-5651-B64-789,VeeCef Injection 1gm,SKU-5651,B64,2024-05-16,2025-07-10,191,3.0,1.5,1,1
DEW-5652-B45-795,VeeWormex Plus,SKU-5652,B45,2024-12-31,2026-12-21,195,0.6,0.25,0,0
DIG-5653-B72-185,VeeLac Bolus,SKU-5653,B72,2025-06-10,2026-10-03,160,1.2,0.7,0,0
SUP-5654-B55-434,VeeCal-D Pet,SKU-5654,B55,2025-05-21,2026-11-12,130,2.5,1.2,0,0
IMM-5655-B68-384,VeeMune-L,SKU-5655,B68,2025-01-01,2025-10-28,71,1.0,0.6,0,1
DIG-5656-B68-185,VeeLac Bolus,SKU-5656,B68,2024-12-27,2026-04-21,144,1.2,0.7,0,0
ANT-5657-B72-295,VeeOxy-4000,SKU-5657,B72,2024-01-08,2025-03-03,154,2.8,1.4,1,1
DEW-5658-B86-795,VeeWormex Plus,SKU-5658,B86,2022-11-10,2024-10-30,90,0.6,0.25,0,0
VIT-5659-B99-285,VeeVit-L Oral,SKU-5659,B99,2023-07-29,2024-07-23,140,0.5,0.3,0,0
SUP-5660-B28-434,VeeCal-D Pet,SKU-5660,B28,2024-04-11,2025-10-03,127,2.5,1.2,0,0
ANT-5661-B61-789,VeeCef Injection 1gm,SKU-5661,B61,2023-04-29,2024-06-22,113,3.0,1.5,1,1
SUP-5662-B42-434,VeeCal-D Pet,SKU-5662,B42,2024-06-18,2025-12-10,132,2.5,1.2,0,0
ANT-5663-B18-789,VeeCef Injection 1gm,SKU-5663,B18,2023-12-21,2025-02-13,91,3.0,1.5,1,1
SUP-5664-B92-434,VeeCal-D Pet,SKU-5664,B92,2024-05-17,2025-11-08,57,2.5,1.2,0,0
DEW-5665-B97-795,VeeWormex Plus,SKU-5665,B97,2022-11-09,2024-10-29,60,0.6,0.25,0,0
TOP-5666-B24-854,VeeTherm Gel,SKU-5666,B24,2022-10-25,2024-06-16,50,1.8,1.0,1,0
ANT-5667-B83-789,VeeCef Injection 1gm,SKU-5667,B83,2023-09-10,2024-11-03,191,3.0,1.5,1,1
ANT-5668-B82-295,VeeOxy-4000,SKU-5668,B82,2024-11-19,2026-01-13,85,2.8,1.4,1,1
DEW-5669-B12-795,VeeWormex Plus,SKU-5669,B12,2022-11-17,2024-11-06,100,0.6,0.25,0,0
VIT-5670-B77-285,VeeVit-L Oral,SKU-5670,B77,2024-09-27,2025-09-22,58,0.5,0.3,0,0
ANT-5671-B34-789,VeeCef Injection 1gm,SKU-5671,B34,2023-11-02,2024-12-26,113,3.0,1.5,1,1
DIG-5672-B37-185,VeeLac Bolus,SKU-5672,B37,2023-01-11,2024-05-05,79,1.2,0.7,0,0
ANT-5673-B87-295,VeeOxy-4000,SKU-5673,B87,2022-11-29,2024-01-23,181,2.8,1.4,1,1
DEW-5674-B49-795,VeeWormex Plus,SKU-5674,B49,2025-01-20,2027-01-10,200,0.6,0.25,0,0
DEW-5675-B29-795,VeeWormex Plus,SKU-5675,B29,2024-11-14,2026-11-04,179,0.6,0.25,0,0
DEW-5676-B99-795,VeeWormex Plus,SKU-5676,B99,2024-01-28,2026-01-17,60,0.6,0.25,0,0
IMM-5677-B61-384,VeeMune-L,SKU-5677,B61,2022-07-17,2023-05-13,164,1.0,0.6,0,1
VIT-5678-B89-285,VeeVit-L Oral,SKU-5678,B89,2024-09-13,2025-09-08,62,0.5,0.3,0,0
IMM-5679-B49-384,VeeMune-L,SKU-5679,B49,2024-03-13,2025-01-07,71,1.0,0.6,0,1
DEW-5680-B71-795,VeeWormex Plus,SKU-5680,B71,2024-11-09,2026-10-30,79,0.6,0.25,0,0
ANT-5681-B28-789,VeeCef Injection 1gm,SKU-5681,B28,2024-06-25,2025-08-19,134,3.0,1.5,1,1
TOP-5682-B37-854,VeeTherm Gel,SKU-5682,B37,2024-02-14,2025-10-06,97,1.8,1.0,1,0
VIT-5683-B77-285,VeeVit-L Oral,SKU-5683,B77,2025-05-05,2026-04-30,87,0.5,0.3,0,0
ANT-5684-B92-295,VeeOxy-4000,SKU-5684,B92,2023-09-11,2024-11-04,53,2.8,1.4,1,1
SUP-5685-B71-434,VeeCal-D Pet,SKU-5685,B71,2023-06-12,2024-12-03,95,2.5,1.2,0,0
IMM-5686-B89-384,VeeMune-L,SKU-5686,B89,2024-02-14,2024-12-10,177,1.0,0.6,0,1
TOP-5687-B55-854,VeeTherm Gel,SKU-5687,B55,2023-11-05,2025-06-27,110,1.8,1.0,1,0
SUP-5688-B78-434,VeeCal-D Pet,SKU-5688,B78,2024-11-10,2026-05-04,126,2.5,1.2,0,0
DEW-5689-B54-795,VeeWormex Plus,SKU-5689,B54,2022-09-28,2024-09-17,123,0.6,0.25,0,0
IMM-5690-B93-384,VeeMune-L,SKU-5690,B93,2023-07-11,2024-05-06,79,1.0,0.6,0,1
DEW-5691-B23-795,VeeWormex Plus,SKU-5691,B23,2024-01-12,2026-01-01,184,0.6,0.25,0,0
IMM-5692-B56-384,VeeMune-L,SKU-5692,B56,2024-03-13,2025-01-07,159,1.0,0.6,0,1
VIT-5693-B66-285,VeeVit-L Oral,SKU-5693,B66,2023-12-20,2024-12-14,96,0.5,0.3,0,0
SUP-5694-B30-434,VeeCal-D Pet,SKU-5694,B30,2023-01-23,2024-07-16,75,2.5,1.2,0,0
TOP-5695-B59-854,VeeTherm Gel,SKU-5695,B59,2023-03-23,2024-11-12,153,1.8,1.0,1,0
VIT-5696-B12-285,VeeVit-L Oral,SKU-5696,B12,2024-07-10,2025-07-05,115,0.5,0.3,0,0
IMM-5697-B32-384,VeeMune-L,SKU-5697,B32,2024-06-19,2025-04-15,136,1.0,0.6,0,1
TOP-5698-B52-854,VeeTherm Gel,SKU-5698,B52,2023-11-15,2025-07-07,189,1.8,1.0,1,0
ANT-5699-B53-789,VeeCef Injection 1gm,SKU-5699,B53,2024-05-17,2025-07-11,194,3.0,1.5,1,1
DIG-5700-B57-185,VeeLac Bolus,SKU-5700,B57,2024-05-10,2025-09-02,65,1.2,0.7,0,0
TOP-5701-B16-854,VeeTherm Gel,SKU-5701,B16,2024-05-12,2026-01-02,76,1.8,1.0,1,0
SUP-5702-B70-434,VeeCal-D Pet,SKU-5702,B70,2022-09-12,2024-03-05,184,2.5,1.2,0,0
ANT-5703-B73-789,VeeCef Injection 1gm,SKU-5703,B73,2023-09-30,2024-11-23,153,3.0,1.5,1,1
SUP-5704-B93-434,VeeCal-D Pet,SKU-5704,B93,2025-01-02,2026-06-26,123,2.5,1.2,0,0
SUP-5705-B92-434,VeeCal-D Pet,SKU-5705,B92,2024-07-03,2025-12-25,111,2.5,1.2,0,0
SUP-5706-B76-434,VeeCal-D Pet,SKU-5706,B76,2024-04-18,2025-10-10,195,2.5,1.2,0,0
DEW-5707-B70-795,VeeWormex Plus,SKU-5707,B70,2023-03-26,2025-03-15,121,0.6,0.25,0,0
SUP-5708-B25-434,VeeCal-D Pet,SKU-5708,B25,2024-05-11,2025-11-02,92,2.5,1.2,0,0
SUP-5709-B23-434,VeeCal-D Pet,SKU-5709,B23,2024-08-22,2026-02-13,136,2.5,1.2,0,0
IMM-5710-B82-384,VeeMune-L,SKU-5710,B82,2022-11-24,2023-09-20,157,1.0,0.6,0,1
TOP-5711-B86-854,VeeTherm Gel,SKU-5711,B86,2025-05-04,2026-12-25,91,1.8,1.0,1,0
DIG-5712-B63-185,VeeLac Bolus,SKU-5712,B63,2025-03-17,2026-07-10,169,1.2,0.7,0,0
ANT-5713-B53-295,VeeOxy-4000,SKU-5713,B53,2024-05-12,2025-07-06,85,2.8,1.4,1,1
TOP-5714-B32-854,VeeTherm Gel,SKU-5714,B32,2024-10-26,2026-06-18,190,1.8,1.0,1,0
DIG-5715-B78-185,VeeLac Bolus,SKU-5715,B78,2022-08-31,2023-12-24,66,1.2,0.7,0,0
IMM-5716-B42-384,VeeMune-L,SKU-5716,B42,2023-03-03,2023-12-28,75,1.0,0.6,0,1
SUP-5717-B53-434,VeeCal-D Pet,SKU-5717,B53,2023-11-23,2025-05-16,187,2.5,1.2,0,0
DEW-5718-B34-795,VeeWormex Plus,SKU-5718,B34,2023-05-11,2025-04-30,143,0.6,0.25,0,0
ANT-5719-B34-789,VeeCef Injection 1gm,SKU-5719,B34,2025-06-20,2026-08-14,84,3.0,1.5,1,1
SUP-5720-B64-434,VeeCal-D Pet,SKU-5720,B64,2024-02-19,2025-08-12,175,2.5,1.2,0,0
DIG-5721-B10-185,VeeLac Bolus,SKU-5721,B10,2023-07-05,2024-10-27,118,1.2,0.7,0,0
ANT-5722-B28-789,VeeCef Injection 1gm,SKU-5722,B28,2023-02-06,2024-04-01,136,3.0,1.5,1,1
DIG-5723-B93-185,VeeLac Bolus,SKU-5723,B93,2024-02-19,2025-06-13,97,1.2,0.7,0,0
DEW-5724-B24-795,VeeWormex Plus,SKU-5724,B24,2022-10-26,2024-10-15,188,0.6,0.25,0,0
ANT-5725-B87-789,VeeCef Injection 1gm,SKU-5725,B87,2023-03-31,2024-05-24,73,3.0,1.5,1,1
VIT-5726-B74-285,VeeVit-L Oral,SKU-5726,B74,2024-04-23,2025-04-18,85,0.5,0.3,0,0
DEW-5727-B26-795,VeeWormex Plus,SKU-5727,B26,2023-03-27,2025-03-16,197,0.6,0.25,0,0
DIG-5728-B12-185,VeeLac Bolus,SKU-5728,B12,2022-09-19,2024-01-12,158,1.2,0.7,0,0
TOP-5729-B12-854,VeeTherm Gel,SKU-5729,B12,2024-01-21,2025-09-12,65,1.8,1.0,1,0
ANT-5730-B52-789,VeeCef Injection 1gm,SKU-5730,B52,2024-11-21,2026-01-15,98,3.0,1.5,1,1
DEW-5731-B20-795,VeeWormex Plus,SKU-5731,B20,2022-11-30,2024-11-19,76,0.6,0.25,0,0
ANT-5732-B94-789,VeeCef Injection 1gm,SKU-5732,B94,2022-11-25,2024-01-19,114,3.0,1.5,1,1
IMM-5733-B46-384,VeeMune-L,SKU-5733,B46,2023-06-30,2024-04-25,119,1.0,0.6,0,1
DIG-5734-B62-185,VeeLac Bolus,SKU-5734,B62,2022-11-24,2024-03-18,78,1.2,0.7,0,0
ANT-5735-B75-789,VeeCef Injection 1gm,SKU-5735,B75,2025-01-07,2026-03-03,123,3.0,1.5,1,1
VIT-5736-B39-285,VeeVit-L Oral,SKU-5736,B39,2023-05-25,2024-05-19,67,0.5,0.3,0,0
TOP-5737-B45-854,VeeTherm Gel,SKU-5737,B45,2023-01-20,2024-09-11,68,1.8,1.0,1,0
ANT-5738-B12-295,VeeOxy-4000,SKU-5738,B12,2025-01-30,2026-03-26,195,2.8,1.4,1,1
SUP-5739-B81-434,VeeCal-D Pet,SKU-5739,B81,2022-10-05,2024-03-28,86,2.5,1.2,0,0
DEW-5740-B52-795,VeeWormex Plus,SKU-5740,B52,2023-03-21,2025-03-10,143,0.6,0.25,0,0
ANT-5741-B20-295,VeeOxy-4000,SKU-5741,B20,2023-04-09,2024-06-02,162,2.8,1.4,1,1
DIG-5742-B22-185,VeeLac Bolus,SKU-5742,B22,2023-06-17,2024-10-09,170,1.2,0.7,0,0
DEW-5743-B55-795,VeeWormex Plus,SKU-5743,B55,2024-07-24,2026-07-14,98,0.6,0.25,0,0
VIT-5744-B97-285,VeeVit-L Oral,SKU-5744,B97,2022-07-16,2023-07-11,178,0.5,0.3,0,0
ANT-5745-B32-295,VeeOxy-4000,SKU-5745,B32,2022-08-26,2023-10-20,76,2.8,1.4,1,1
DEW-5746-B57-795,VeeWormex Plus,SKU-5746,B57,2023-08-16,2025-08-05,167,0.6,0.25,0,0
TOP-5747-B73-854,VeeTherm Gel,SKU-5747,B73,2023-10-13,2025-06-04,103,1.8,1.0,1,0
IMM-5748-B74-384,VeeMune-L,SKU-5748,B74,2025-03-15,2026-01-09,111,1.0,0.6,0,1
VIT-5749-B50-285,VeeVit-L Oral,SKU-5749,B50,2023-01-14,2024-01-09,135,0.5,0.3,0,0
DEW-5750-B50-795,VeeWormex Plus,SKU-5750,B50,2024-02-15,2026-02-04,59,0.6,0.25,0,0
DEW-5751-B95-795,VeeWormex Plus,SKU-5751,B95,2024-10-28,2026-10-18,140,0.6,0.25,0,0
DIG-5752-B89-185,VeeLac Bolus,SKU-5752,B89,2022-11-05,2024-02-28,65,1.2,0.7,0,0
DIG-5753-B41-185,VeeLac Bolus,SKU-5753,B41,2023-05-17,2024-09-08,160,1.2,0.7,0,0
ANT-5754-B13-789,VeeCef Injection 1gm,SKU-5754,B13,2024-12-18,2026-02-11,117,3.0,1.5,1,1
SUP-5755-B70-434,VeeCal-D Pet,SKU-5755,B70,2023-03-06,2024-08-27,177,2.5,1.2,0,0
VIT-5756-B57-285,VeeVit-L Oral,SKU-5756,B57,2024-07-02,2025-06-27,149,0.5,0.3,0,0
ANT-5757-B66-789,VeeCef Injection 1gm,SKU-5757,B66,2023-10-13,2024-12-06,156,3.0,1.5,1,1
TOP-5758-B69-854,VeeTherm Gel,SKU-5758,B69,2024-11-14,2026-07-07,172,1.8,1.0,1,0
IMM-5759-B75-384,VeeMune-L,SKU-5759,B75,2025-01-06,2025-11-02,141,1.0,0.6,0,1
DEW-5760-B51-795,VeeWormex Plus,SKU-5760,B51,2025-04-24,2027-04-14,60,0.6,0.25,0,0
ANT-5761-B18-295,VeeOxy-4000,SKU-5761,B18,2025-05-29,2026-07-23,88,2.8,1.4,1,1
ANT-5762-B11-789,VeeCef Injection 1gm,SKU-5762,B11,2023-07-14,2024-09-06,95,3.0,1.5,1,1
VIT-5763-B90-285,VeeVit-L Oral,SKU-5763,B90,2025-01-06,2026-01-01,187,0.5,0.3,0,0
DEW-5764-B53-795,VeeWormex Plus,SKU-5764,B53,2024-12-11,2026-12-01,154,0.6,0.25,0,0
VIT-5765-B72-285,VeeVit-L Oral,SKU-5765,B72,2025-02-15,2026-02-10,110,0.5,0.3,0,0
VIT-5766-B33-285,VeeVit-L Oral,SKU-5766,B33,2024-10-08,2025-10-03,142,0.5,0.3,0,0
ANT-5767-B91-789,VeeCef Injection 1gm,SKU-5767,B91,2023-01-15,2024-03-10,116,3.0,1.5,1,1
SUP-5768-B83-434,VeeCal-D Pet,SKU-5768,B83,2024-06-16,2025-12-08,169,2.5,1.2,0,0
ANT-5769-B51-789,VeeCef Injection 1gm,SKU-5769,B51,2023-12-23,2025-02-15,195,3.0,1.5,1,1
VIT-5770-B40-285,VeeVit-L Oral,SKU-5770,B40,2025-03-13,2026-03-08,50,0.5,0.3,0,0
SUP-5771-B75-434,VeeCal-D Pet,SKU-5771,B75,2024-11-04,2026-04-28,75,2.5,1.2,0,0
IMM-5772-B41-384,VeeMune-L,SKU-5772,B41,2025-02-20,2025-12-17,110,1.0,0.6,0,1
ANT-5773-B42-789,VeeCef Injection 1gm,SKU-5773,B42,2024-08-28,2025-10-22,149,3.0,1.5,1,1
VIT-5774-B23-285,VeeVit-L Oral,SKU-5774,B23,2025-06-21,2026-06-16,160,0.5,0.3,0,0
ANT-5775-B75-789,VeeCef Injection 1gm,SKU-5775,B75,2025-01-19,2026-03-15,114,3.0,1.5,1,1
VIT-5776-B54-285,VeeVit-L Oral,SKU-5776,B54,2023-06-05,2024-05-30,102,0.5,0.3,0,0
DEW-5777-B29-795,VeeWormex Plus,SKU-5777,B29,2023-09-05,2025-08-25,165,0.6,0.25,0,0
ANT-5778-B16-789,VeeCef Injection 1gm,SKU-5778,B16,2023-10-22,2024-12-15,69,3.0,1.5,1,1
ANT-5779-B54-789,VeeCef Injection 1gm,SKU-5779,B54,2023-10-06,2024-11-29,68,3.0,1.5,1,1
SUP-5780-B49-434,VeeCal-D Pet,SKU-5780,B49,2024-12-08,2026-06-01,186,2.5,1.2,0,0
TOP-5781-B16-854,VeeTherm Gel,SKU-5781,B16,2024-04-03,2025-11-24,95,1.8,1.0,1,0
DIG-5782-B12-185,VeeLac Bolus,SKU-5782,B12,2024-05-19,2025-09-11,117,1.2,0.7,0,0
SUP-5783-B76-434,VeeCal-D Pet,SKU-5783,B76,2024-04-26,2025-10-18,174,2.5,1.2,0,0
ANT-5784-B82-295,VeeOxy-4000,SKU-5784,B82,2025-06-22,2026-08-16,115,2.8,1.4,1,1
DIG-5785-B78-185,VeeLac Bolus,SKU-5785,B78,2024-07-18,2025-11-10,196,1.2,0.7,0,0
DEW-5786-B60-795,VeeWormex Plus,SKU-5786,B60,2025-06-02,2027-05-23,163,0.6,0.25,0,0
DEW-5787-B96-795,VeeWormex Plus,SKU-5787,B96,2022-12-28,2024-12-17,72,0.6,0.25,0,0
DIG-5788-B18-185,VeeLac Bolus,SKU-5788,B18,2024-01-13,2025-05-07,122,1.2,0.7,0,0
DEW-5789-B13-795,VeeWormex Plus,SKU-5789,B13,2022-10-24,2024-10-13,198,0.6,0.25,0,0
ANT-5790-B17-789,VeeCef Injection 1gm,SKU-5790,B17,2023-07-30,2024-09-22,180,3.0,1.5,1,1
DIG-5791-B99-185,VeeLac Bolus,SKU-5791,B99,2023-10-25,2025-02-16,94,1.2,0.7,0,0
SUP-5792-B20-434,VeeCal-D Pet,SKU-5792,B20,2022-07-24,2024-01-15,79,2.5,1.2,0,0
ANT-5793-B36-789,VeeCef Injection 1gm,SKU-5793,B36,2024-03-01,2025-04-25,125,3.0,1.5,1,1
ANT-5794-B98-789,VeeCef Injection 1gm,SKU-5794,B98,2023-10-24,2024-12-17,145,3.0,1.5,1,1
IMM-5795-B72-384,VeeMune-L,SKU-5795,B72,2024-05-27,2025-03-23,92,1.0,0.6,0,1
ANT-5796-B37-295,VeeOxy-4000,SKU-5796,B37,2023-11-13,2025-01-06,193,2.8,1.4,1,1
ANT-5797-B60-295,VeeOxy-4000,SKU-5797,B60,2025-04-15,2026-06-09,50,2.8,1.4,1,1
SUP-5798-B77-434,VeeCal-D Pet,SKU-5798,B77,2023-12-30,2025-06-22,124,2.5,1.2,0,0
DIG-5799-B60-185,VeeLac Bolus,SKU-5799,B60,2025-03-05,2026-06-28,114,1.2,0.7,0,0
IMM-5800-B28-384,VeeMune-L,SKU-5800,B28,2025-03-19,2026-01-13,67,1.0,0.6,0,1
DEW-5801-B73-795,VeeWormex Plus,SKU-5801,B73,2023-11-09,2025-10-29,161,0.6,0.25,0,0
DEW-5802-B99-795,VeeWormex Plus,SKU-5802,B99,2024-01-13,2026-01-02,94,0.6,0.25,0,0
SUP-5803-B73-434,VeeCal-D Pet,SKU-5803,B73,2024-04-08,2025-09-30,63,2.5,1.2,0,0
TOP-5804-B59-854,VeeTherm Gel,SKU-5804,B59,2024-04-10,2025-12-01,120,1.8,1.0,1,0
VIT-5805-B62-285,VeeVit-L Oral,SKU-5805,B62,2024-11-20,2025-11-15,64,0.5,0.3,0,0
DEW-5806-B56-795,VeeWormex Plus,SKU-5806,B56,2024-02-13,2026-02-02,145,0.6,0.25,0,0
SUP-5807-B14-434,VeeCal-D Pet,SKU-5807,B14,2022-08-09,2024-01-31,139,2.5,1.2,0,0
VIT-5808-B35-285,VeeVit-L Oral,SKU-5808,B35,2024-07-28,2025-07-23,98,0.5,0.3,0,0
TOP-5809-B81-854,VeeTherm Gel,SKU-5809,B81,2024-10-01,2026-05-24,196,1.8,1.0,1,0
VIT-5810-B16-285,VeeVit-L Oral,SKU-5810,B16,2025-03-03,2026-02-26,181,0.5,0.3,0,0
VIT-5811-B49-285,VeeVit-L Oral,SKU-5811,B49,2022-08-16,2023-08-11,196,0.5,0.3,0,0
ANT-5812-B88-295,VeeOxy-4000,SKU-5812,B88,2025-05-01,2026-06-25,192,2.8,1.4,1,1
IMM-5813-B93-384,VeeMune-L,SKU-5813,B93,2024-07-18,2025-05-14,73,1.0,0.6,0,1
TOP-5814-B62-854,VeeTherm Gel,SKU-5814,B62,2024-10-23,2026-06-15,81,1.8,1.0,1,0
VIT-5815-B93-285,VeeVit-L Oral,SKU-5815,B93,2023-07-17,2024-07-11,114,0.5,0.3,0,0
ANT-5816-B83-789,VeeCef Injection 1gm,SKU-5816,B83,2024-12-08,2026-02-01,68,3.0,1.5,1,1
DIG-5817-B84-185,VeeLac Bolus,SKU-5817,B84,2022-11-15,2024-03-09,197,1.2,0.7,0,0
TOP-5818-B98-854,VeeTherm Gel,SKU-5818,B98,2023-05-25,2025-01-14,188,1.8,1.0,1,0
IMM-5819-B18-384,VeeMune-L,SKU-5819,B18,2023-03-10,2024-01-04,71,1.0,0.6,0,1
TOP-5820-B26-854,VeeTherm Gel,SKU-5820,B26,2022-10-24,2024-06-15,66,1.8,1.0,1,0
VIT-5821-B87-285,VeeVit-L Oral,SKU-5821,B87,2023-07-21,2024-07-15,86,0.5,0.3,0,0
VIT-5822-B21-285,VeeVit-L Oral,SKU-5822,B21,2024-09-30,2025-09-25,188,0.5,0.3,0,0
ANT-5823-B96-789,VeeCef Injection 1gm,SKU-5823,B96,2025-04-05,2026-05-30,101,3.0,1.5,1,1
IMM-5824-B53-384,VeeMune-L,SKU-5824,B53,2025-05-01,2026-02-25,87,1.0,0.6,0,1
TOP-5825-B87-854,VeeTherm Gel,SKU-5825,B87,2022-10-02,2024-05-24,111,1.8,1.0,1,0
IMM-5826-B78-384,VeeMune-L,SKU-5826,B78,2023-03-26,2024-01-20,175,1.0,0.6,0,1
TOP-5827-B34-854,VeeTherm Gel,SKU-5827,B34,2023-05-13,2025-01-02,154,1.8,1.0,1,0
TOP-5828-B28-854,VeeTherm Gel,SKU-5828,B28,2023-10-08,2025-05-30,78,1.8,1.0,1,0
VIT-5829-B77-285,VeeVit-L Oral,SKU-5829,B77,2023-06-26,2024-06-20,156,0.5,0.3,0,0
ANT-5830-B70-789,VeeCef Injection 1gm,SKU-5830,B70,2024-10-31,2025-12-25,137,3.0,1.5,1,1
DIG-5831-B12-185,VeeLac Bolus,SKU-5831,B12,2024-08-04,2025-11-27,165,1.2,0.7,0,0
SUP-5832-B37-434,VeeCal-D Pet,SKU-5832,B37,2022-09-03,2024-02-25,91,2.5,1.2,0,0
VIT-5833-B65-285,VeeVit-L Oral,SKU-5833,B65,2025-05-16,2026-05-11,177,0.5,0.3,0,0
TOP-5834-B55-854,VeeTherm Gel,SKU-5834,B55,2024-02-09,2025-10-01,55,1.8,1.0,1,0
ANT-5835-B47-295,VeeOxy-4000,SKU-5835,B47,2024-05-19,2025-07-13,185,2.8,1.4,1,1
VIT-5836-B65-285,VeeVit-L Oral,SKU-5836,B65,2025-05-16,2026-05-11,91,0.5,0.3,0,0
IMM-5837-B54-384,VeeMune-L,SKU-5837,B54,2023-09-08,2024-07-04,182,1.0,0.6,0,1
IMM-5838-B97-384,VeeMune-L,SKU-5838,B97,2022-10-17,2023-08-13,139,1.0,0.6,0,1
TOP-5839-B31-854,VeeTherm Gel,SKU-5839,B31,2023-03-31,2024-11-20,139,1.8,1.0,1,0
SUP-5840-B12-434,VeeCal-D Pet,SKU-5840,B12,2022-09-22,2024-03-15,190,2.5,1.2,0,0
VIT-5841-B77-285,VeeVit-L Oral,SKU-5841,B77,2023-12-05,2024-11-29,195,0.5,0.3,0,0
VIT-5842-B70-285,VeeVit-L Oral,SKU-5842,B70,2025-06-20,2026-06-15,183,0.5,0.3,0,0
VIT-5843-B23-285,VeeVit-L Oral,SKU-5843,B23,2023-09-18,2024-09-12,148,0.5,0.3,0,0
ANT-5844-B49-789,VeeCef Injection 1gm,SKU-5844,B49,2023-09-23,2024-11-16,187,3.0,1.5,1,1
VIT-5845-B99-285,VeeVit-L Oral,SKU-5845,B99,2024-07-21,2025-07-16,138,0.5,0.3,0,0
ANT-5846-B24-789,VeeCef Injection 1gm,SKU-5846,B24,2023-04-19,2024-06-12,51,3.0,1.5,1,1
VIT-5847-B75-285,VeeVit-L Oral,SKU-5847,B75,2024-07-23,2025-07-18,65,0.5,0.3,0,0
VIT-5848-B87-285,VeeVit-L Oral,SKU-5848,B87,2025-04-08,2026-04-03,127,0.5,0.3,0,0
ANT-5849-B88-295,VeeOxy-4000,SKU-5849,B88,2023-08-16,2024-10-09,189,2.8,1.4,1,1
TOP-5850-B49-854,VeeTherm Gel,SKU-5850,B49,2022-07-13,2024-03-04,79,1.8,1.0,1,0
VIT-5851-B50-285,VeeVit-L Oral,SKU-5851,B50,2023-06-27,2024-06-21,178,0.5,0.3,0,0
VIT-5852-B91-285,VeeVit-L Oral,SKU-5852,B91,2023-06-08,2024-06-02,145,0.5,0.3,0,0
VIT-5853-B51-285,VeeVit-L Oral,SKU-5853,B51,2023-08-01,2024-07-26,134,0.5,0.3,0,0
ANT-5854-B90-789,VeeCef Injection 1gm,SKU-5854,B90,2022-10-07,2023-12-01,67,3.0,1.5,1,1
